Timestamp,FPS,Delay_ms,TrackedFeatures,Pose_X,Pose_Z,Motion,Rotation
22:14:39.758,22.5,41.4,617,-50.7220,16.2476,Left,Stable
22:14:39.798,24.9,37.4,613,-51.0301,15.4079,Right,Stable
22:14:39.841,23.3,40.0,612,-50.7040,16.1215,Left,Stable
22:14:39.894,19.0,49.6,612,-51.0851,15.5256,Right,Stable
22:14:39.937,23.0,40.7,611,-51.6763,16.2852,Forward,Stable
22:14:39.984,21.4,43.9,611,-51.8960,17.1696,Up,Pan Left
22:14:40.031,21.2,44.5,611,-51.5833,17.3227,Right,Tilt Down
22:14:40.070,25.7,36.8,611,-50.6947,17.3700,Right,Stable
22:14:40.114,22.7,40.7,611,-50.9980,17.8903,Forward,Stable
22:14:40.155,24.2,39.0,611,-50.0819,17.8822,Right,Tilt Down
22:14:40.198,23.4,39.2,611,-51.0029,18.2405,Backward,Stable
22:14:40.245,21.1,44.4,611,-50.8825,18.3713,Right,Stable
22:14:40.290,22.3,41.0,609,-50.7827,18.5152,Right,Stable
22:14:40.338,20.9,44.8,608,-50.7182,18.4934,Right,Stable
22:14:40.381,23.2,40.5,605,-50.4832,18.5046,Right,Stable
22:14:40.426,22.2,41.4,605,-50.9141,18.7247,Right,Stable
22:14:40.461,28.8,31.9,605,-50.4800,18.5935,Right,Stable
22:14:40.496,28.8,32.2,605,-49.9740,18.4047,Right,Stable
22:14:40.536,24.4,38.0,605,-49.3851,18.1710,Right,Stable
22:14:40.580,22.8,41.3,604,-49.7750,18.1695,Right,Stable
22:14:40.620,25.1,37.5,603,-50.1687,18.1905,Right,Stable
22:14:40.658,26.2,35.0,602,-50.9817,18.3807,Backward,Stable
22:14:40.694,28.1,32.4,600,-51.1777,18.2733,Right,Stable
22:14:40.736,23.8,39.8,598,-50.8805,18.0061,Right,Stable
22:14:40.783,21.1,44.4,593,-50.4736,17.6635,Right,Stable
22:14:40.828,22.4,41.4,593,-50.9914,17.5941,Right,Stable
22:14:40.871,23.0,40.9,590,-50.9340,17.1046,Right,Stable
22:14:40.912,24.9,37.4,590,-51.4773,16.9399,Right,Stable
22:14:40.950,25.9,36.3,587,-51.2892,16.4712,Right,Stable
22:14:41.003,19.1,49.4,586,-52.1114,16.4009,Backward,Stable
22:14:41.046,22.7,41.6,585,-52.0904,16.0114,Right,Tilt Down
22:14:41.087,24.8,37.7,585,-52.2318,16.4684,Right,Tilt Down
22:14:41.138,19.4,48.3,585,-51.8778,16.1961,Right,Stable
22:14:41.176,26.7,34.4,584,-51.4009,15.5960,Right,Tilt Down
22:14:41.224,20.9,38.0,584,-52.3585,15.4639,Backward,Stable
22:14:41.258,29.1,32.0,584,-53.0779,16.0368,Right,Stable
22:14:41.299,24.8,37.8,584,-54.0759,16.0808,Right,Stable
22:14:41.338,25.1,37.4,584,-54.9784,16.2393,Right,Tilt Down
22:14:41.373,28.6,32.3,583,-55.6515,16.3274,Right,Tilt Down
22:14:41.415,24.0,38.9,583,-56.5827,15.9827,Right,Stable
22:14:41.459,22.6,41.6,583,-56.7230,15.5102,Backward,Stable
22:14:41.503,22.7,41.7,583,-55.8201,15.4199,Left,Stable
22:14:41.542,26.2,35.2,583,-55.0342,15.1734,Left,Stable
22:14:41.578,27.5,33.4,583,-56.0005,15.0451,Right,Stable
22:14:41.624,21.8,43.1,583,-55.0657,15.0457,Left,Stable
22:14:41.672,20.9,45.1,583,-54.1405,15.0226,Left,Stable
22:14:41.715,22.9,40.8,582,-53.1956,15.0724,Left,Stable
22:14:41.762,21.4,44.3,580,-52.4451,15.6319,Forward,Stable
22:14:41.805,23.3,40.2,577,-51.5524,15.7167,Left,Stable
22:14:41.844,25.6,36.6,576,-52.3173,15.6796,Right,Stable
22:14:41.884,25.3,37.6,576,-51.6399,15.6862,Left,Stable
22:14:41.923,25.5,36.5,575,-52.4214,15.8328,Right,Stable
22:14:41.965,23.5,39.0,575,-53.2702,15.4606,Right,Tilt Down
22:14:42.004,25.9,35.8,575,-53.2436,14.6234,Forward,Stable
22:14:42.043,25.8,36.7,575,-53.2814,13.7874,Forward,Stable
22:14:42.090,21.3,43.3,575,-53.9975,14.4762,Right,Stable
22:14:42.125,28.1,33.2,575,-54.6343,14.9854,Right,Tilt Up
22:14:42.167,24.2,38.2,575,-54.5077,15.7144,Forward,Stable
22:14:42.208,24.2,38.0,575,-54.4926,16.5067,Forward,Stable
22:14:42.246,26.2,35.5,575,-54.4155,17.0389,Forward,Stable
22:14:42.284,26.3,35.0,575,-53.9001,17.5490,Forward,Stable
22:14:42.326,24.2,38.7,575,-54.8692,17.7778,Up,Pan Right
22:14:42.363,26.9,34.9,575,-55.2375,17.4345,Forward,Stable
22:14:42.407,22.6,41.6,575,-54.2560,17.4120,Up,Pan Left
22:14:42.448,24.6,38.6,575,-53.5693,17.5673,Forward,Stable
22:14:42.485,26.6,35.0,575,-53.0887,16.6985,Right,Tilt Up
22:14:42.533,21.2,44.2,574,-53.6427,16.2194,Forward,Stable
22:14:42.572,25.5,36.2,574,-54.2017,16.0263,Up,Pan Right
22:14:42.613,24.1,35.5,574,-53.3967,16.1125,Forward,Stable
22:14:42.649,27.8,33.4,574,-53.0267,15.8960,Up,Pan Right
22:14:42.687,26.4,35.1,574,-53.9201,16.2263,Forward,Stable
22:14:42.724,27.0,33.9,574,-53.3246,15.7012,Right,Tilt Down
22:14:42.766,23.6,39.1,574,-53.1617,16.6776,Up,Pan Left
22:14:42.809,23.5,39.4,574,-53.4728,17.3362,Right,Tilt Up
22:14:42.841,31.0,29.7,574,-52.6810,17.8827,Forward,Stable
22:14:42.890,20.7,39.5,574,-53.2954,18.1555,Up,Pan Left
22:14:42.929,25.5,36.2,574,-53.1679,17.5040,Up,Stable
22:14:42.973,22.8,41.5,574,-54.0166,17.9910,Forward,Counter-Clockwise
22:14:43.009,27.2,33.5,574,-53.7990,17.6686,Up,Pan Left
22:14:43.049,25.4,36.8,574,-53.6216,17.3157,Up,Pan Right
22:14:43.094,22.3,42.1,574,-52.6234,17.2606,Right,Stable
22:14:43.132,26.2,35.0,574,-51.6326,17.1255,Right,Tilt Up
22:14:43.166,29.1,31.8,574,-51.3828,16.7067,Up,Pan Left
22:14:43.209,23.1,40.5,574,-51.6968,16.0474,Right,Stable
22:14:43.253,22.9,41.4,574,-52.4446,16.6647,Up,Stable
22:14:43.295,23.8,38.8,574,-52.1053,17.1198,Forward,Stable
22:14:43.331,27.8,32.6,574,-52.8382,17.7707,Up,Pan Right
22:14:43.367,28.2,33.0,574,-52.5341,18.5123,Right,Stable
22:14:43.410,23.0,39.8,574,-52.0135,18.1779,Up,Pan Left
22:14:43.458,20.8,45.3,574,-52.3518,18.6881,Up,Pan Right
22:14:43.502,22.8,40.4,574,-52.0870,19.5055,Right,Tilt Down
22:14:43.543,24.0,38.8,574,-52.5260,20.3743,Up,Pan Right
22:14:43.577,29.6,31.0,574,-51.6170,20.6461,Up,Pan Left
22:14:43.618,24.7,38.0,574,-51.4513,20.9213,Up,Stable
22:14:43.658,25.1,36.7,574,-50.5827,21.0913,Forward,Stable
22:14:43.699,24.1,38.3,574,-50.3308,21.3107,Up,Pan Left
22:14:43.744,22.3,41.9,574,-49.3789,21.2681,Backward,Stable
22:14:43.784,24.8,37.4,574,-49.6296,22.0215,Right,Stable
22:14:43.820,27.8,33.1,574,-49.9356,22.9556,Right,Stable
22:14:43.853,30.1,30.7,574,-49.5202,23.8340,Right,Stable
22:14:43.894,24.5,38.0,574,-49.6578,24.7895,Right,Tilt Up
22:14:43.934,25.3,37.1,574,-49.3874,23.8533,Right,Tilt Up
22:14:43.979,22.2,42.4,574,-50.2974,23.5810,Forward,Stable
22:14:44.017,25.8,35.5,574,-49.4250,23.5786,Backward,Stable
22:14:44.051,29.9,30.8,574,-50.1699,23.0787,Forward,Stable
22:14:44.090,25.2,36.9,574,-50.7587,23.8211,Right,Stable
22:14:44.132,24.3,38.0,574,-49.8242,23.7957,Backward,Stable
22:14:44.174,23.9,38.8,574,-50.5641,23.2744,Forward,Stable
22:14:44.217,23.0,40.5,574,-49.7076,23.6933,Backward,Stable
22:14:44.254,26.8,34.2,574,-49.5170,24.6231,Right,Tilt Down
22:14:44.290,28.4,32.3,574,-50.0727,24.9079,Forward,Counter-Clockwise
22:14:44.328,26.2,35.3,574,-50.0963,25.6122,Forward,Stable
22:14:44.368,24.8,38.0,574,-49.2691,25.0626,Right,Tilt Up
22:14:44.407,25.6,36.3,574,-48.5455,25.7405,Right,Stable
22:14:44.450,23.4,39.5,574,-48.6155,24.9741,Forward,Counter-Clockwise
22:14:44.484,28.9,31.9,574,-48.4833,25.7652,Up,Stable
22:14:44.520,28.1,32.6,574,-49.3089,25.9516,Right,Stable
22:14:44.556,27.9,32.9,574,-49.2171,26.9370,Up,Stable
22:14:44.599,23.3,39.7,574,-48.6605,26.6515,Forward,Stable
22:14:44.641,23.6,39.9,574,-49.1643,27.4812,Right,Tilt Up
22:14:44.682,24.3,38.7,574,-49.9694,26.9848,Up,Pan Left
22:14:44.717,28.9,32.1,574,-49.7385,27.5004,Right,Tilt Down
22:14:44.754,27.1,34.3,574,-49.2038,27.2357,Forward,Stable
22:14:44.797,23.1,40.9,574,-49.8527,27.8998,Right,Tilt Down
22:14:44.837,24.8,37.6,574,-49.2372,28.1817,Forward,Stable
22:14:44.875,26.2,35.3,574,-49.1160,27.7936,Forward,Stable
22:14:44.914,26.2,34.9,574,-49.3703,26.9421,Right,Stable
22:14:44.947,29.6,31.2,574,-49.5621,26.0476,Right,Stable
22:14:44.988,24.5,37.9,574,-50.1232,25.2255,Right,Tilt Up
22:14:45.029,24.8,37.6,574,-50.4498,24.4817,Forward,Counter-Clockwise
22:14:45.071,23.6,39.2,574,-49.7757,24.6474,Forward,Clockwise
22:14:45.114,23.3,39.5,574,-50.4534,24.6744,Forward,Stable
22:14:45.157,23.0,35.4,574,-51.1428,24.5797,Forward,Stable
22:14:45.192,29.0,32.3,573,-51.8677,24.4967,Forward,Clockwise
22:14:45.235,22.8,40.7,573,-52.7518,24.8361,Right,Tilt Down
22:14:45.276,25.0,36.9,573,-51.9482,24.5656,Forward,Counter-Clockwise
22:14:45.310,28.9,32.2,573,-51.5590,24.7981,Right,Tilt Down
22:14:45.348,26.7,35.1,573,-52.4517,25.2116,Forward,Stable
22:14:45.387,25.5,36.6,573,-53.3376,25.5898,Forward,Clockwise
22:14:45.434,21.0,40.5,573,-53.2260,26.5833,Forward,Stable
22:14:45.475,24.3,37.6,573,-53.1259,26.4499,Right,Tilt Up
22:14:45.518,23.5,40.1,573,-52.7240,25.5548,Forward,Stable
22:14:45.552,29.4,30.4,573,-52.2284,24.6864,Forward,Counter-Clockwise
22:14:45.586,29.3,31.4,572,-51.9279,23.7684,Forward,Stable
22:14:45.623,27.4,33.3,572,-51.5795,22.8679,Forward,Stable
22:14:45.663,24.5,37.9,572,-51.2198,21.9917,Forward,Clockwise
22:14:45.704,24.8,37.4,572,-50.9684,21.0502,Forward,Stable
22:14:45.743,25.8,35.9,572,-51.1228,21.3751,Right,Stable
22:14:45.780,26.4,34.9,572,-50.8390,20.5329,Forward,Stable
22:14:45.824,23.2,40.1,572,-51.3751,20.9693,Right,Stable
22:14:45.867,23.1,40.2,572,-51.8186,21.8064,Backward,Stable
22:14:45.913,21.7,43.5,571,-52.4470,22.5239,Backward,Stable
22:14:45.952,25.3,37.3,571,-52.5663,23.2564,Backward,Stable
22:14:45.995,23.7,39.0,571,-52.6535,24.0522,Right,Tilt Down
22:14:46.033,26.0,34.8,571,-51.9175,24.6741,Forward,Stable
22:14:46.070,26.9,34.0,571,-52.0023,23.9394,Right,Tilt Down
22:14:46.111,24.9,37.5,571,-51.9255,24.9271,Backward,Stable
22:14:46.154,23.1,40.7,571,-51.9817,23.9433,Forward,Counter-Clockwise
22:14:46.196,23.8,39.6,571,-52.6304,24.5828,Backward,Stable
22:14:46.236,24.9,37.1,571,-53.1891,25.2605,Backward,Stable
22:14:46.275,25.9,36.6,571,-53.8006,25.8403,Backward,Stable
22:14:46.319,22.5,41.7,571,-53.2542,25.1525,Forward,Stable
22:14:46.356,27.2,33.3,571,-53.8419,25.7478,Backward,Stable
22:14:46.396,25.1,37.5,571,-53.3205,25.0564,Forward,Stable
22:14:46.445,20.1,46.3,563,-52.8018,24.4611,Forward,Stable
22:14:46.486,24.7,37.6,561,-52.2725,23.7604,Forward,Stable
22:14:46.530,22.7,41.5,559,-52.8812,24.4290,Backward,Stable
22:14:46.572,23.5,40.3,559,-53.1193,24.3644,Left,Stable
22:14:46.613,24.9,37.6,559,-53.3243,24.7015,Left,Stable
22:14:46.651,25.9,35.9,559,-53.9790,25.4478,Backward,Stable
22:14:46.698,21.3,44.1,559,-53.8718,26.0379,Left,Stable
22:14:46.738,24.9,36.7,558,-54.4589,25.2453,Down,Stable
22:14:46.778,25.0,37.5,557,-54.0763,24.4648,Forward,Stable
